t10027	3
t100270	5
t100271	5
t100272	3
t100273	5
t100274	5
t100275	4
t100276	4
t100277	3
t100278	3
t100279	5
t10028	3
t100280	1
t100281	4
t100282	5
t100283	3
t100284	4
t100285	5
t100286	3
t100287	4
t100288	3
t100289	5
t10029	3
t100290	3
t100291	4
t100292	1
t100293	5
t100294	3
t100295	3
t100296	1
t100297	5
t100298	5
t100299	3
t1003	4
t10030	3
t100300	4
t100301	3
t100302	4
t100303	5
t100304	5
t100305	5
t100306	3
t100307	4
t100308	3
t100309	4
t10031	3
t100310	5
t100311	3
t100312	3
t100313	5
t100314	5
t100315	3
t100316	5
t100317	4
t100318	1
t100319	1
t10032	3
t100320	3
t100321	5
t100322	5
t100323	5
t100324	5
t100325	3
t100326	1
t100327	5
t100328	1
t100329	3
t10033	5
t100330	3
t100331	5
t100332	3
t100333	5
t100334	3
t100335	5
t100336	3
t100337	3
t100338	5
t100339	4
t10034	3
t100340	3
t100341	3
t100342	3
t100343	5
t100344	4
t100345	5
t100346	5
t100347	5
t100348	5
t100349	5
t10035	3
t100350	1
t100351	5
t100352	3
t100353	5
t100354	3
t100355	3
t100356	5
t100357	5
t100358	3
t100359	3
t10036	3
t100360	4
t100361	4
t100362	4
t100363	3
t100364	3
t100365	5
t100366	5
t100367	3
t100368	5
t100369	5
t10037	5
t100370	3
t100371	5
t100372	4
t100373	3
t100374	4
t100375	3
t100376	4
t100377	5
t100378	3
t100379	4
t10038	4
t100380	5
t100381	3
t100382	4
t100383	1
t100384	1
t100385	5
t100386	3
t100387	3
t100388	3
t100389	3
t10039	3
t100390	5
t100391	4
t100392	3
t100393	3
t100394	3
t100395	4
t100396	5
t100397	5
t100398	5
t100399	4
t1004	3
t10040	4
t100400	3
t100401	3
t100402	3
t100403	5
t100404	5
t100405	1
t100406	4
t100407	3
t100408	1
t100409	3
t10041	5
t100410	5
t100411	3
t100412	1
t100413	4
t100414	5
t100415	5
t100416	5
t100417	5
t100418	5
t100419	5
t10042	4
t100420	5
t100421	1
t100422	5
t100423	5
t100424	3
t100425	4
t100426	3
t100427	3
t100428	3
t100429	3
t10043	3
t100430	1
t100431	3
t100432	5
t100433	3
t100434	5
t100435	5
t100436	3
t100437	5
t100438	5
t100439	1
t10044	5
t100440	4
t100441	1
t100442	5
t100443	3
t100444	3
t100445	5
t100446	3
t100447	5
t100448	3
t100449	4
t10045	4
t100450	3
t100451	5
t100452	5
t100453	5
t100454	4
t100455	5
t100456	5
t100457	4
t100458	3
t100459	3
t10046	3
t100460	3
t100461	3
t100462	5
t100463	5
t100464	3
t100465	1
t100466	3
t100467	3
t100468	5
t100469	3
t10047	3
t100470	3
t100471	5
t100472	5
t100473	3
t100474	5
t100475	5
t100476	3
t100477	3
t100478	3
t100479	3
t10048	3
t100480	4
t100481	3
t100482	3
t100483	5
t100484	5
t100485	3
t100486	5
t100487	3
t100488	5
t100489	5
t10049	3
t100490	3
t100491	4
t100492	1
t100493	1
t100494	4
t100495	5
t100496	3
t100497	5
t100498	3
t100499	5
t1005	5
t10050	1
t100500	5
t100501	5
t100502	3
t100503	1
t100504	3
t100505	5
t100506	2
t100507	5
t100508	5
t100509	3
t10051	5
t100510	1
t100511	5
t100512	5
t100513	5
t100514	3
t100515	5
t100516	5
t100517	5
t100518	5
t100519	5
t10052	1
t100520	5
t100521	5
t100522	5
t100523	3
t100524	5
t100525	4
t100526	4
t100527	5
t100528	5
t100529	4
t10053	5
t100530	5
t100531	3
t100532	3
t100533	4
t100534	5
t100535	3
t100536	3
t100537	5
t100538	1
t100539	3
t10054	3
t100540	3
t100541	4
t100542	5
t100543	5
t100544	5
t100545	3
t100546	5
t100547	5
t100548	5
t100549	3
t10055	5
t100550	3
t100551	5
t100552	3
t100553	5
t100554	3
t100555	3
t100556	4
t100557	3
t100558	3
t100559	3
t10056	5
t100560	5
t100561	3
t100562	3
t100563	3
t100564	5
t100565	5
t100566	3
t100567	5
t100568	2
t100569	5
t10057	5
t100570	3
t100571	3
t100572	3
t100573	3
t100574	3
t100575	4
t100576	3
t100577	5
t100578	3
t100579	5
t10058	3
t100580	5
t100581	5
t100582	3
t100583	4
t100584	4
t100585	4
t100586	3
t100587	5
t100588	3
t100589	3
t10059	5
t100590	3
t100591	5
t100592	5
t100593	3
t100594	3
t100595	5
t100596	3
t100597	2
t100598	3
t100599	3
t1006	5
t10060	3
t100600	3
t100601	5
t100602	5
t100603	3
t100604	4
t100605	5
t100606	3
t100607	3
t100608	5
t100609	3
t10061	5
t100610	5
t100611	3
t100612	3
t100613	5
t100614	3
t100615	3
t100616	1
t100617	3
t100618	4
t100619	3
t10062	5
t100620	5
t100621	3
t100622	4
t100623	5
t100624	4
t100625	3
t100626	1
t100627	4
t100628	5
t100629	5
t10063	1
t100630	5
t100631	5
t100632	3
t100633	5
t100634	3
t100635	5
t100636	5
t100637	3
t100638	4
t100639	5
t10064	3
t100640	4
t100641	4
t100642	4
t100643	4
t100644	5
t100645	4
t100646	3
t100647	5
t100648	2
t100649	5
t10065	5
t100650	2
t100651	4
t100652	3
t100653	3
t100654	4
t100655	5
t100656	4
t100657	3
t100658	3
t100659	5
t10066	3
t100660	3
t100661	3
t100662	5
t100663	5
t100664	3
t100665	4
t100666	5
t100667	3
t100668	4
t100669	5
t10067	4
t100670	5
t100671	5
t100672	4
t100673	5
t100674	1
t100675	1
t100676	3
t100677	5
t100678	5
t100679	3
t10068	5
t100680	3
t100681	3
t100682	5
t100683	5
t100684	3
t100685	5
t100686	4
t100687	5
t100688	5
t100689	5
t10069	1
t100690	3
t100691	4
t100692	5
t100693	3
t100694	4
t100695	5
t100696	5
t100697	5
t100698	5
t100699	3
t1007	3
t10070	3
t100700	5
t100701	5
t100702	5
t100703	5
t100704	3
t100705	5
t100706	3
t100707	5
t100708	3
t100709	3
t10071	3
t100710	5
t100711	1
t100712	5
t100713	3
t100714	3
t100715	4
t100716	5
t100717	4
t100718	5
t100719	4
t10072	3
t100720	5
t100721	5
t100722	5
t100723	4
t100724	3
t100725	3
t100726	5
t100727	3
t100728	3
t100729	3
t10073	4
t100730	5
t100731	5
t100732	5
t100733	5
t100734	5
t100735	1
t100736	5
t100737	5
t100738	3
t100739	3
t10074	5
t100740	5
t100741	5
t100742	5
t100743	5
t100744	5
t100745	5
t100746	5
t100747	1
t100748	5
t100749	5
t10075	3
t100750	4
t100751	4
t100752	1
t100753	4
t100754	4
t100755	3
t100756	4
t100757	3
t100758	5
t100759	3
t10076	3
t100760	5
t100761	4
t100762	5
t100763	3
t100764	3
t100765	4
t100766	5
t100767	5
t100768	3
t100769	3
t10077	4
t100770	3
t100771	3
t100772	4
t100773	3
t100774	5
t100775	5
t100776	3
t100777	5
t100778	5
t100779	3
t10078	1
t100780	5
t100781	4
t100782	3
t100783	3
t100784	5
t100785	5
t100786	4
t100787	1
t100788	3
t100789	4
t10079	3
t100790	5
t100791	5
t100792	3
t100793	5
t100794	4
t100795	4
t100796	3
t100797	4
t100798	5
t100799	5
t1008	3
t10080	3
t100800	5
t100801	5
t100802	3
t100803	5
t100804	5
t100805	4
t100806	4
t100807	5
t100808	5
t100809	3
t10081	5
t100810	5
t100811	5
t100812	5
t100813	5
t100814	5
t100815	5
t100816	5
t100817	5
t100818	3
t100819	3
t10082	3
t100820	3
t100821	3
t100822	4
t100823	5
t100824	4
t100825	5
t100826	3
t100827	5
t100828	5
t100829	1
t10083	1
t100830	3
t100831	3
t100832	5
t100833	5
t100834	3
t100835	5
t100836	5
t100837	5
t100838	3
t100839	3
t10084	5
t100840	3
t100841	1
t100842	5
t100843	5
t100844	5
t100845	5
t100846	5
t100847	4
t100848	4
t100849	4
t10085	3
t100850	3
t100851	5
t100852	3
t100853	5
t100854	5
t100855	3
t100856	5
t100857	3
t100858	5
t100859	3
t10086	3
t100860	3
t100861	5
t100862	5
t100863	3
t100864	4
t100865	5
t100866	5
t100867	3
t100868	4
t100869	5
t10087	5
t100870	5
t100871	5
t100872	4
t100873	3
t100874	3
t100875	1
t100876	5
t100877	3
t100878	5
t100879	3
t10088	4
t100880	5
t100881	4
t100882	4
t100883	1
t100884	3
t100885	3
t100886	4
t100887	4
t100888	3
t100889	4
t10089	5
t100890	4
t100891	4
t100892	5
t100893	5
t100894	3
t100895	5
t100896	5
t100897	5
t100898	3
t100899	3
t1009	3
t10090	5
t100900	4
t100901	5
t100902	2
t100903	1
t100904	5
t100905	3
t100906	5
t100907	1
t100908	1
t100909	3
t10091	3
t100910	3
t100911	5
t100912	3
t100913	5
t100914	4
t100915	3
t100916	5
t100917	4
t100918	3
t100919	3
t10092	3
t100920	5
t100921	3
t100922	3
t100923	3
t100924	3
t100925	5
t100926	1
t100927	3
t100928	5
t100929	5
t10093	5
t100930	3
t100931	5
t100932	5
t100933	5
t100934	4
t100935	4
t100936	3
t100937	5
t100938	3
t100939	5
t10094	4
t100940	5
t100941	5
t100942	5
t100943	3
t100944	5
t100945	3
t100946	4
t100947	3
t100948	3
t100949	3
t10095	1
t100950	3
t100951	5
t100952	5
t100953	5
t100954	3
t100955	4
t100956	4
t100957	3
t100958	5
t100959	3
t10096	5
t100960	4
t100961	5
t100962	3
t100963	4
t100964	5
t100965	5
t100966	5
t100967	3
t100968	3
t100969	1
t10097	3
t100970	5
t100971	5
t100972	1
t100973	3
t100974	3
t100975	5
t100976	5
t100977	2
t100978	4
t100979	5
t10098	4
t100980	3
t100981	5
t100982	5
t100983	3
t100984	5
t100985	3
t100986	5
t100987	5
t100988	3
t100989	3
t10099	1
t100990	5
t100991	5
t100992	3
t100993	3
t100994	1
t100995	3
t100996	5
t100997	3
t100998	5
t100999	3
t101	5
t1010	1
t10100	3
t101000	5
t101001	3
t101002	5
t101003	5
t101004	5
t101005	5
t101006	3
t101007	1
t101008	1
t101009	5
t10101	4
t101010	4
t101011	5
t101012	5
t101013	5
t101014	3
t101015	3
t101016	3
t101017	5
t101018	4
t101019	3
t10102	4
t101020	5
t101021	5
t101022	4
t101023	5
t101024	3
t101025	3
t101026	3
t101027	1
t101028	3
t101029	3
t10103	3
t101030	5
t101031	1
t101032	3
t101033	4
t101034	5
t101035	4
t101036	5
t101037	5
t101038	5
t101039	2
t10104	5
t101040	1
t101041	5
t101042	4
t101043	3
t101044	5
t101045	3
t101046	2
t101047	4
t101048	5
t101049	5
t10105	3
t101050	4
t101051	3
t101052	4
t101053	4
t101054	3
t101055	3
t101056	2
t101057	5
t101058	5
t101059	1
t10106	5
t101060	3
t101061	4
t101062	4
t101063	4
t101064	5
t101065	3
t101066	1
t101067	3
t101068	1
t101069	3
t10107	5
t101070	5
t101071	3
t101072	5
t101073	1
t101074	3
t101075	3
t101076	5
t101077	3
t101078	3
t101079	2
t10108	3
t101080	5
t101081	3
t101082	5
t101083	5
t101084	4
t101085	5
t101086	5
t101087	5
t101088	4
t101089	4
t10109	1
t101090	3
t101091	5
t101092	5
t101093	5
t101094	3
t101095	5
t101096	3
t101097	4
t101098	3
t101099	5
t1011	5
t10110	3
t101100	4
t101101	5
t101102	5
t101103	3
t101104	3
t101105	4
t101106	5
t101107	3
t101108	4
t101109	5
t10111	3
t101110	5
t101111	3
t101112	5
t101113	5
t101114	3
t101115	4
t101116	4
t101117	4
t101118	5
t101119	3
t10112	1
t101120	3
t101121	5
t101122	3
t101123	3
t101124	3
t101125	3
t101126	5
t101127	5
t101128	3
t101129	5
t10113	5
t101130	3
t101131	5
t101132	5
t101133	3
t101134	5
t101135	5
t101136	5
t101137	4
t101138	4
t101139	3
t10114	4
t101140	5
t101141	5
t101142	5
t101143	4
t101144	5
t101145	5
t101146	3
t101147	3
t101148	5
t101149	5
t10115	1
t101150	3
t101151	3
t101152	5
t101153	5
t101154	5
t101155	4
t101156	3
t101157	3
t101158	3
t101159	4
t10116	4
t101160	3
t101161	5
t101162	5
t101163	4
t101164	3
t101165	1
t101166	3
t101167	5
t101168	5
t101169	3
t10117	5
t101170	3
t101171	3
t101172	4
t101173	5
t101174	3
t101175	3
t101176	3
t101177	5
t101178	3
t101179	1
t10118	5
t101180	5
t101181	3
t101182	5
t101183	4
t101184	5
t101185	3
t101186	3
t101187	5
t101188	3
t101189	4
t10119	3
t101190	1
t101191	5
t101192	5
t101193	5
t101194	3
t101195	3
t101196	5
t101197	3
t101198	5
t101199	3
t1012	5
t10120	5
t101200	3
t101201	5
t101202	3
t101203	5
t101204	3
t101205	5
t101206	5
t101207	3
t101208	5
t101209	3
t10121	3
t101210	5
t101211	5
t101212	5
t101213	3
t101214	3
t101215	3
t101216	5
t101217	3
t101218	5
t101219	5
t10122	5
t101220	3
t101221	5
t101222	5
t101223	3
t101224	3
t101225	5
t101226	5
t101227	3
t101228	4
t101229	1
t10123	4
t101230	5
t101231	4
t101232	5
t101233	5
t101234	5
t101235	1
t101236	3
t101237	5
t101238	3
t101239	4
t10124	5
t101240	3
t101241	4
t101242	3
t101243	5
t101244	4
t101245	3
t101246	4
t101247	5
t101248	5
t101249	5
t10125	3
t101250	4
t101251	3
t101252	3
t101253	4
t101254	3
t101255	4
t101256	3
t101257	5
t101258	5
t101259	3
t10126	5
t101260	3
t101261	1
t101262	5
t101263	3
t101264	3
t101265	5
t101266	3
t101267	3
t101268	3
t101269	5
t10127	3
t101270	3
t101271	5
t101272	5
t101273	3
t101274	5
t101275	4
t101276	5
t101277	4
t101278	3
t101279	5
t10128	5
t101280	3
t101281	5
t101282	3
t101283	3
t101284	5
t101285	5
t101286	5
t101287	5
t101288	3
t101289	3
t10129	5
t101290	3
t101291	3
t101292	3
t101293	5
t101294	4
t101295	5
t101296	3
t101297	5
t101298	5
t101299	4
t1013	5
t10130	5
t101300	5
t101301	5
t101302	3
t101303	4
t101304	3
t101305	5
t101306	1
t101307	4
t101308	5
t101309	3
t10131	3
t101310	5
t101311	3
t101312	2
t101313	3
t101314	1
t101315	5
t101316	3
t101317	4
t101318	5
t101319	3
t10132	3
t101320	3
t101321	3
t101322	5
t101323	4
t101324	5
t101325	5
t101326	5
t101327	1
t101328	3
t101329	5
t10133	3
t101330	1
t101331	5
t101332	5
t101333	5
t101334	5
t101335	5
t101336	5
t101337	5
t101338	5
t101339	1
t10134	5
t101340	3
t101341	3
t101342	1
t101343	3
t101344	5
t101345	5
t101346	3
t101347	5
t101348	5
t101349	5
t10135	5
t101350	5
t101351	5
t101352	5
t101353	4
t101354	4
t101355	5
t101356	5
t101357	4
t101358	5
t101359	3
t10136	4
t101360	3
t101361	4
t101362	3
t101363	1
t101364	5
t101365	3
t101366	1
t101367	3
t101368	3
t101369	1
t10137	3
t101370	5
t101371	3
t101372	5
t101373	5
t101374	1
t101375	3
t101376	5
t101377	3
t101378	3
t101379	1
t10138	3
t101380	5
t101381	5
t101382	3
t101383	3
t101384	5
t101385	5
t101386	1
t101387	4
t101388	3
t101389	5
t10139	4
t101390	5
t101391	3
t101392	1
t101393	5
t101394	5
t101395	5
t101396	3
t101397	5
t101398	3
t101399	5
t1014	5
t10140	3
t101400	1
t101401	3
t101402	5
t101403	3
t101404	3
t101405	4
t101406	3
t101407	3
t101408	5
t101409	5
t10141	3
t101410	5
t101411	5
t101412	3
t101413	3
t101414	3
t101415	4
t101416	3
t101417	5
t101418	3
t101419	5
t10142	4
t101420	3
t101421	5
t101422	3
t101423	3
t101424	3
t101425	3
t101426	5
t101427	3
t101428	5
t101429	3
t10143	5
t101430	3
t101431	5
t101432	1
t101433	1
t101434	4
t101435	3
t101436	5
t101437	5
t101438	5
t101439	5
t10144	5
t101440	5
t101441	5
t101442	4
t101443	5
t101444	5
t101445	5
t101446	2
t101447	3
t101448	3
t101449	4
t10145	3
t101450	3
t101451	3
t101452	4
t101453	5
t101454	5
t101455	1
t101456	5
t101457	5
t101458	5
t101459	4
t10146	5
t101460	5
t101461	3
t101462	3
t101463	4
t101464	4
t101465	5
t101466	3
t101467	3
t101468	2
t101469	3
t10147	1
t101470	3
t101471	5
t101472	5
t101473	3
t101474	5
t101475	3
t101476	4
t101477	4
t101478	5
t101479	1
t10148	4
t101480	3
t101481	1
t101482	5
t101483	5
t101484	5
t101485	5
t101486	5
t101487	5
t101488	4
t101489	4
t10149	5
t101490	1
t101491	3
t101492	3
t101493	4
t101494	5
t101495	3
t101496	5
t101497	5
t101498	3
t101499	3
t1015	3
t10150	3
t101500	3
t101501	1
t101502	5
t101503	4
t101504	5
t101505	5
t101506	4
t101507	4
t101508	5
t101509	5
t10151	5
t101510	5
t101511	3
t101512	1
t101513	3
t101514	4
t101515	4
t101516	1
t101517	5
t101518	4
t101519	2
t10152	3
t101520	3
t101521	3
t101522	3
t101523	5
t101524	5
t101525	5
t101526	4
t101527	4
t101528	3
t101529	3
t10153	3
t101530	4
t101531	4
t101532	5
t101533	3
t101534	5
t101535	3
t101536	5
t101537	5
t101538	5
t101539	5
t10154	3
t101540	5
t101541	5
t101542	5
t101543	3
t101544	5
t101545	4
t101546	5
t101547	5
t101548	5
t101549	3
t10155	5
t101550	5
t101551	4
t101552	3
t101553	4
t101554	3
t101555	4
t101556	4
t101557	3
t101558	5
t101559	3
t10156	4
t101560	5
t101561	5
t101562	3
t101563	3
t101564	5
t101565	4
t101566	4
t101567	3
t101568	4
t101569	4
t10157	1
t101570	5
t101571	3
t101572	3
t101573	2
t101574	5
t101575	4
t101576	5
t101577	3
t101578	5
t101579	5
t10158	5
t101580	3
t101581	5
t101582	5
t101583	5
t101584	3
t101585	3
t101586	5
t101587	5
t101588	3
t101589	4
t10159	3
t101590	4
t101591	3
t101592	3
t101593	3
t101594	3
t101595	3
t101596	5
t101597	1
t101598	3
t101599	4
t1016	3
t10160	5
t101600	5
t101601	3
t101602	4
t101603	3
t101604	4
t101605	3
t101606	3
t101607	3
t101608	5
t101609	4
t10161	4
t101610	3
t101611	4
t101612	3
t101613	4
t101614	5
t101615	5
t101616	4
t101617	3
t101618	3
t101619	4
t10162	5
t101620	3
t101621	4
t101622	5
t101623	1
t101624	5
t101625	4
t101626	4
t101627	5
t101628	5
t101629	1
t10163	5
t101630	4
t101631	5
t101632	5
t101633	5
t101634	5
t101635	5
t101636	5
t101637	3
t101638	3
t101639	5
t10164	3
t101640	5
t101641	5
t101642	3
t101643	5
t101644	5
t101645	5
t101646	5
t101647	4
t101648	5
t101649	4
t10165	5
t101650	3
t101651	5
t101652	3
t101653	4
t101654	1
t101655	3
t101656	3
t101657	5
t101658	4
t101659	3
t10166	5
t101660	5
t101661	3
t101662	3
t101663	3
t101664	5
t101665	5
t101666	3
t101667	3
t101668	5
t101669	3
t10167	5
t101670	5
t101671	4
t101672	5
t101673	4
t101674	5
t101675	4
t101676	3
t101677	3
t101678	1
t101679	5
t10168	3
t101680	2
t101681	5
t101682	5
t101683	4
t101684	3
t101685	5
t101686	1
t101687	4
t101688	3
t101689	3
t10169	3
t101690	5
t101691	3
t101692	4
t101693	1
t101694	5
t101695	5
t101696	3
t101697	5
t101698	3
t101699	5
t1017	3
t10170	4
t101700	4
t101701	3
t101702	4
t101703	4
t101704	1
t101705	4
t101706	5
t101707	3
t101708	5
t101709	3
t10171	5
t101710	5
t101711	5
t101712	5
t101713	5
t101714	5
t101715	5
t101716	4
t101717	5
t101718	3
t101719	5
t10172	5
t101720	5
t101721	3
t101722	5
t101723	3
t101724	3
t101725	3
t101726	5
t101727	3
t101728	5
t101729	3
t10173	5
t101730	3
t101731	4
t101732	3
t101733	5
t101734	4
t101735	4
t101736	5
t101737	1
t101738	4
t101739	3
t10174	5
t101740	3
t101741	5
t101742	4
t101743	5
t101744	1
t101745	3
t101746	3
t101747	4
t101748	5
t101749	4
t10175	5
t101750	5
t101751	5
t101752	5
t101753	3
t101754	4
t101755	5
t101756	3
t101757	3
t101758	5
t101759	5
t10176	5
t101760	3
t101761	3
t101762	5
t101763	3
t101764	5
t101765	5
t101766	3
t101767	4
t101768	5
t101769	4
t10177	3
t101770	5
t101771	3
t101772	1
t101773	3
t101774	5
t101775	5
t101776	5
t101777	3
t101778	5
t101779	5
t10178	4
t101780	2
t101781	3
t101782	5
t101783	3
t101784	3
t101785	5
t101786	4
t101787	5
t101788	5
t101789	3
t10179	5
t101790	5
t101791	3
t101792	3
t101793	3
t101794	1
t101795	5
t101796	4
t101797	5
t101798	5
t101799	5
t1018	3
t10180	5
t101800	4
t101801	1
t101802	3
t101803	1
t101804	3
t101805	5
t101806	4
t101807	3
t101808	1
t101809	3
t10181	5
t101810	5
t101811	3
t101812	5
t101813	3
t101814	2
t101815	3
t101816	5
t101817	3
t101818	5
t101819	5
t10182	3
t101820	3
t101821	3
t101822	3
t101823	5
t101824	4
t101825	3
t101826	5
t101827	3
t101828	3
t101829	3
t10183	3
t101830	5
t101831	3
t101832	3
t101833	3
t101834	4
t101835	4
t101836	5
t101837	3
t101838	5
t101839	3
t10184	1
t101840	4
t101841	5
t101842	3
t101843	5
t101844	4
t101845	5
t101846	5
t101847	3
t101848	4
t101849	5
t10185	1
t101850	5
t101851	3
t101852	5
t101853	3
t101854	3
t101855	5
t101856	5
t101857	5
t101858	3
t101859	3
t10186	3
t101860	5
t101861	5
t101862	3
t101863	5
t101864	5
t101865	5
t101866	5
t101867	2
t101868	5
t101869	3
t10187	3
t101870	3
t101871	1
t101872	3
t101873	5
t101874	5
t101875	3
t101876	5
t101877	3
t101878	1
t101879	5
t10188	5
t101880	3
t101881	3
t101882	4
t101883	2
t101884	3
t101885	5
t101886	5
t101887	5
t101888	3
t101889	3
t10189	4
t101890	3
t101891	5
t101892	1
t101893	3
t101894	4
t101895	5
t101896	5
t101897	5
t101898	3
t101899	2
t1019	5
t10190	3
t101900	3
t101901	4
t101902	4
t101903	3
t101904	5
t101905	3
t101906	3
t101907	3
t101908	3
t101909	5
t10191	3
t101910	5
t101911	5
t101912	5
t101913	3
t101914	3
t101915	3
t101916	1
t101917	4
t101918	5
t101919	3
t10192	4
t101920	3
t101921	4
t101922	3
t101923	3
t101924	5
t101925	5
t101926	3
t101927	3
t101928	3
t101929	5
t10193	2
t101930	3
t101931	3
t101932	5
t101933	3
t101934	5
t101935	3
t101936	3
t101937	5
t101938	3
t101939	3
t10194	5
t101940	3
t101941	4
t101942	5
t101943	5
t101944	4
t101945	3
t101946	3
t101947	5
t101948	5
t101949	5
t10195	5
t101950	5
t101951	1
t101952	5
t101953	4
t101954	3
t101955	3
t101956	5
t101957	3
t101958	3
t101959	5
t10196	5
t101960	5
t101961	4
t101962	3
t101963	3
t101964	5
t101965	5
t101966	3
t101967	5
t101968	5
t101969	1
t10197	3
t101970	3
t101971	5
t101972	1
t101973	3
t101974	3
t101975	3
t101976	3
t101977	5
t101978	3
t101979	4
t10198	5
t101980	5
t101981	3
t101982	4
t101983	5
t101984	5
t101985	5
t101986	4
t101987	5
t101988	3
t101989	4
t10199	5
t101990	5
t101991	5
t101992	5
t101993	5
t101994	3
t101995	3
t101996	5
t101997	3
t101998	5
t101999	3
t102	3
t1020	3
t10200	5
t102000	5
t102001	4
t102002	3
t102003	5
t102004	4
t102005	3
t102006	3
t102007	4
t102008	3
t102009	3
t10201	5
t102010	5
t102011	3
t102012	3
t102013	5
t102014	5
t102015	3
t102016	3
t102017	3
t102018	5
t102019	3
t10202	3
t102020	3
t102021	5
t102022	5
t102023	3
t102024	3
t102025	3
t102026	3
t102027	3
t102028	5
t102029	5
t10203	3
t102030	5
t102031	5
t102032	3
t102033	3
t102034	3
t102035	5
t102036	5
t102037	3
t102038	4
t102039	5
t10204	3
t102040	3
t102041	1
t102042	5
t102043	3
t102044	3
t102045	3
t102046	3
t102047	5
t102048	5
t102049	3
t10205	5
t102050	3
t102051	4
t102052	4
t102053	5
t102054	3
t102055	5
t102056	5
t102057	3
t102058	5
t102059	3
t10206	3
t102060	3
t102061	4
t102062	3
t102063	1
t102064	5
t102065	4
t102066	5
t102067	4
t102068	5
t102069	3
t10207	1
t102070	3
t102071	3
t102072	3
t102073	3
t102074	5
t102075	3
t102076	4
t102077	5
t102078	3
t102079	3
t10208	3
t102080	5
t102081	5
t102082	5
t102083	3
t102084	3
t102085	5
t102086	2
t102087	5
t102088	5
t102089	3
t10209	3
t102090	5
t102091	3
t102092	5
t102093	5
t102094	3
t102095	5
t102096	4
